2023-10-04 08:39:45,404 INFO     Building assets from: soccertwos-stage2
2023-10-04 09:17:04,541 INFO     Iteration 306 finished in 6.916999578475952s, # of env_steps trained 64190
2023-10-04 09:17:04,553 INFO     Training iteration 307
2023-10-04 09:17:11,497 INFO     Iteration 307 finished in 6.941998720169067s, # of env_steps trained 64400
2023-10-04 09:17:11,514 INFO     Training iteration 308
2023-10-04 09:17:18,487 INFO     Iteration 308 finished in 6.97201132774353s, # of env_steps trained 64610
2023-10-04 09:17:18,501 INFO     Training iteration 309
2023-10-04 09:17:25,472 INFO     Iteration 309 finished in 6.9700000286102295s, # of env_steps trained 64820
2023-10-04 09:17:25,488 INFO     Training iteration 310
2023-10-04 09:17:32,469 INFO     Iteration 310 finished in 6.979996681213379s, # of env_steps trained 65030
2023-10-04 09:17:32,481 INFO     Training iteration 311
2023-10-04 09:17:39,484 INFO     Iteration 311 finished in 7.001999855041504s, # of env_steps trained 65240
2023-10-04 09:17:39,497 INFO     Training iteration 312
2023-10-04 09:17:46,450 INFO     Iteration 312 finished in 6.950001955032349s, # of env_steps trained 65450
2023-10-04 09:17:46,467 INFO     Training iteration 313
2023-10-04 09:17:53,428 INFO     Iteration 313 finished in 6.9599995613098145s, # of env_steps trained 65670
2023-10-04 09:17:53,446 INFO     Training iteration 314
2023-10-04 09:18:00,413 INFO     Iteration 314 finished in 6.9659998416900635s, # of env_steps trained 65880
2023-10-04 09:18:00,427 INFO     Training iteration 315
2023-10-04 09:18:07,308 INFO     Iteration 315 finished in 6.879998683929443s, # of env_steps trained 66090
2023-10-04 09:18:07,324 INFO     Training iteration 316
2023-10-04 09:18:14,259 INFO     Iteration 316 finished in 6.933999538421631s, # of env_steps trained 66300
2023-10-04 09:18:14,272 INFO     Training iteration 317
2023-10-04 09:18:20,934 INFO     Iteration 317 finished in 6.66099739074707s, # of env_steps trained 66500
2023-10-04 09:18:20,950 INFO     Training iteration 318
2023-10-04 09:18:27,820 INFO     Iteration 318 finished in 6.868999004364014s, # of env_steps trained 66700
2023-10-04 09:18:27,837 INFO     Training iteration 319
2023-10-04 09:18:34,851 INFO     Iteration 319 finished in 7.012997627258301s, # of env_steps trained 66920
2023-10-04 09:18:34,863 INFO     Training iteration 320
2023-10-04 09:18:41,865 INFO     Iteration 320 finished in 7.000993967056274s, # of env_steps trained 67130
2023-10-04 09:18:41,877 INFO     Training iteration 321
2023-10-04 09:18:48,821 INFO     Iteration 321 finished in 6.9430036544799805s, # of env_steps trained 67340
2023-10-04 09:18:48,834 INFO     Training iteration 322
2023-10-04 09:18:55,807 INFO     Iteration 322 finished in 6.971998691558838s, # of env_steps trained 67550
2023-10-04 09:18:55,822 INFO     Training iteration 323
2023-10-04 09:19:02,761 INFO     Iteration 323 finished in 6.938004970550537s, # of env_steps trained 67760
2023-10-04 09:19:02,774 INFO     Training iteration 324
2023-10-04 09:19:09,719 INFO     Iteration 324 finished in 6.943986654281616s, # of env_steps trained 67970
2023-10-04 09:19:09,731 INFO     Training iteration 325
2023-10-04 09:19:16,691 INFO     Iteration 325 finished in 6.959002256393433s, # of env_steps trained 68180
2023-10-04 09:19:16,704 INFO     Training iteration 326
2023-10-04 09:19:23,674 INFO     Iteration 326 finished in 6.968995809555054s, # of env_steps trained 68390
2023-10-04 09:19:23,686 INFO     Training iteration 327
2023-10-04 09:19:30,675 INFO     Iteration 327 finished in 6.9879982471466064s, # of env_steps trained 68600
2023-10-04 09:19:30,689 INFO     Training iteration 328
2023-10-04 09:19:37,581 INFO     Iteration 328 finished in 6.890000820159912s, # of env_steps trained 68810
2023-10-04 09:19:37,594 INFO     Training iteration 329
2023-10-04 09:19:44,575 INFO     Iteration 329 finished in 6.979997873306274s, # of env_steps trained 69020
2023-10-04 09:19:44,591 INFO     Training iteration 330
2023-10-04 09:19:51,576 INFO     Iteration 330 finished in 6.983997583389282s, # of env_steps trained 69230
2023-10-04 09:19:51,589 INFO     Training iteration 331
2023-10-04 09:19:58,580 INFO     Iteration 331 finished in 6.989006757736206s, # of env_steps trained 69440
2023-10-04 09:19:58,595 INFO     Training iteration 332
2023-10-04 09:20:05,586 INFO     Iteration 332 finished in 6.989003419876099s, # of env_steps trained 69650
2023-10-04 09:20:05,603 INFO     Training iteration 333
2023-10-04 09:20:12,589 INFO     Iteration 333 finished in 6.984004020690918s, # of env_steps trained 69860
2023-10-04 09:20:12,602 INFO     Training iteration 334
2023-10-04 09:20:19,589 INFO     Iteration 334 finished in 6.985000133514404s, # of env_steps trained 70070
2023-10-04 09:20:19,601 INFO     Training iteration 335
2023-10-04 09:20:26,489 INFO     Iteration 335 finished in 6.886000156402588s, # of env_steps trained 70280
2023-10-04 09:20:26,504 INFO     Training iteration 336
2023-10-04 09:20:33,485 INFO     Iteration 336 finished in 6.9800028800964355s, # of env_steps trained 70490
2023-10-04 09:20:33,501 INFO     Training iteration 337
2023-10-04 09:20:40,500 INFO     Iteration 337 finished in 6.998002529144287s, # of env_steps trained 70700
2023-10-04 09:20:40,517 INFO     Training iteration 338
2023-10-04 09:20:47,489 INFO     Iteration 338 finished in 6.971002578735352s, # of env_steps trained 70910
2023-10-04 09:20:47,508 INFO     Training iteration 339
2023-10-04 09:20:54,390 INFO     Iteration 339 finished in 6.881002426147461s, # of env_steps trained 71120
2023-10-04 09:20:54,404 INFO     Training iteration 340
2023-10-04 09:21:01,390 INFO     Iteration 340 finished in 6.985002517700195s, # of env_steps trained 71330
2023-10-04 09:21:01,405 INFO     Training iteration 341
2023-10-04 09:21:08,335 INFO     Iteration 341 finished in 6.928998708724976s, # of env_steps trained 71540
2023-10-04 09:21:08,348 INFO     Training iteration 342
2023-10-04 09:21:15,309 INFO     Iteration 342 finished in 6.960000038146973s, # of env_steps trained 71750
2023-10-04 09:21:15,325 INFO     Training iteration 343
2023-10-04 09:21:22,305 INFO     Iteration 343 finished in 6.978999137878418s, # of env_steps trained 71960
2023-10-04 09:21:22,320 INFO     Training iteration 344
2023-10-04 09:21:29,308 INFO     Iteration 344 finished in 6.987003326416016s, # of env_steps trained 72170
2023-10-04 09:21:29,321 INFO     Training iteration 345
2023-10-04 09:21:36,314 INFO     Iteration 345 finished in 6.989999771118164s, # of env_steps trained 72380
2023-10-04 09:21:36,326 INFO     Training iteration 346
2023-10-04 09:21:43,313 INFO     Iteration 346 finished in 6.98600172996521s, # of env_steps trained 72590
2023-10-04 09:21:43,326 INFO     Training iteration 347
2023-10-04 09:21:50,213 INFO     Iteration 347 finished in 6.886000633239746s, # of env_steps trained 72800
2023-10-04 09:21:50,227 INFO     Training iteration 348
2023-10-04 09:21:57,158 INFO     Iteration 348 finished in 6.928998231887817s, # of env_steps trained 73010
2023-10-04 09:21:57,173 INFO     Training iteration 349
2023-10-04 09:22:04,137 INFO     Iteration 349 finished in 6.962999105453491s, # of env_steps trained 73220
2023-10-04 09:22:04,155 INFO     Training iteration 350
2023-10-04 09:22:11,122 INFO     Iteration 350 finished in 6.964999675750732s, # of env_steps trained 73430
2023-10-04 09:22:11,135 INFO     Training iteration 351
2023-10-04 09:22:18,016 INFO     Iteration 351 finished in 6.879997968673706s, # of env_steps trained 73640
2023-10-04 09:22:18,031 INFO     Training iteration 352
2023-10-04 09:22:25,006 INFO     Iteration 352 finished in 6.97400426864624s, # of env_steps trained 73850
2023-10-04 09:22:25,021 INFO     Training iteration 353
2023-10-04 09:22:32,005 INFO     Iteration 353 finished in 6.981999397277832s, # of env_steps trained 74060
2023-10-04 09:22:32,018 INFO     Training iteration 354
2023-10-04 09:22:39,000 INFO     Iteration 354 finished in 6.981001615524292s, # of env_steps trained 74280
2023-10-04 09:22:39,016 INFO     Training iteration 355
2023-10-04 09:22:46,002 INFO     Iteration 355 finished in 6.9850006103515625s, # of env_steps trained 74490
2023-10-04 09:22:46,017 INFO     Training iteration 356
2023-10-04 09:22:52,942 INFO     Iteration 356 finished in 6.923998594284058s, # of env_steps trained 74700
2023-10-04 09:22:52,969 INFO     Training iteration 357
2023-10-04 09:22:59,874 INFO     Iteration 357 finished in 6.903996706008911s, # of env_steps trained 74910
2023-10-04 09:22:59,900 INFO     Training iteration 358
2023-10-04 09:23:06,843 INFO     Iteration 358 finished in 6.940988779067993s, # of env_steps trained 75120
2023-10-04 09:23:06,854 INFO     Training iteration 359
2023-10-04 09:23:13,822 INFO     Iteration 359 finished in 6.965999364852905s, # of env_steps trained 75330
2023-10-04 09:23:13,839 INFO     Training iteration 360
2023-10-04 09:23:20,676 INFO     Iteration 360 finished in 6.835998296737671s, # of env_steps trained 75540
2023-10-04 09:23:20,689 INFO     Training iteration 361
2023-10-04 09:23:27,544 INFO     Iteration 361 finished in 6.853999614715576s, # of env_steps trained 75750
2023-10-04 09:23:27,559 INFO     Training iteration 362
2023-10-04 09:23:34,486 INFO     Iteration 362 finished in 6.923999786376953s, # of env_steps trained 75960
2023-10-04 09:23:34,497 INFO     Training iteration 363
2023-10-04 09:23:41,439 INFO     Iteration 363 finished in 6.94100022315979s, # of env_steps trained 76170
2023-10-04 09:23:41,454 INFO     Training iteration 364
2023-10-04 09:23:48,424 INFO     Iteration 364 finished in 6.967999696731567s, # of env_steps trained 76380
2023-10-04 09:23:48,439 INFO     Training iteration 365
2023-10-04 09:23:55,406 INFO     Iteration 365 finished in 6.966001749038696s, # of env_steps trained 76590
2023-10-04 09:23:55,420 INFO     Training iteration 366
2023-10-04 09:24:02,267 INFO     Iteration 366 finished in 6.84599494934082s, # of env_steps trained 76800
2023-10-04 09:24:02,282 INFO     Training iteration 367
2023-10-04 09:24:09,229 INFO     Iteration 367 finished in 6.944997310638428s, # of env_steps trained 77010
2023-10-04 09:24:09,243 INFO     Training iteration 368
2023-10-04 09:24:16,214 INFO     Iteration 368 finished in 6.922001361846924s, # of env_steps trained 77220
2023-10-04 09:24:16,230 INFO     Training iteration 369
2023-10-04 09:24:23,169 INFO     Iteration 369 finished in 6.937998056411743s, # of env_steps trained 77430
2023-10-04 09:24:23,181 INFO     Training iteration 370
2023-10-04 09:24:30,130 INFO     Iteration 370 finished in 6.9480016231536865s, # of env_steps trained 77640
2023-10-04 09:24:30,147 INFO     Training iteration 371
2023-10-04 09:24:37,021 INFO     Iteration 371 finished in 6.8729987144470215s, # of env_steps trained 77850
2023-10-04 09:24:37,035 INFO     Training iteration 372
2023-10-04 09:24:43,968 INFO     Iteration 372 finished in 6.931000232696533s, # of env_steps trained 78060
2023-10-04 09:24:43,979 INFO     Training iteration 373
2023-10-04 09:24:50,927 INFO     Iteration 373 finished in 6.9469990730285645s, # of env_steps trained 78270
2023-10-04 09:24:50,941 INFO     Training iteration 374
2023-10-04 09:24:57,912 INFO     Iteration 374 finished in 6.968997001647949s, # of env_steps trained 78480
2023-10-04 09:24:57,927 INFO     Training iteration 375
2023-10-04 09:25:04,901 INFO     Iteration 375 finished in 6.971997499465942s, # of env_steps trained 78690
2023-10-04 09:25:04,919 INFO     Training iteration 376
2023-10-04 09:25:11,895 INFO     Iteration 376 finished in 6.97499942779541s, # of env_steps trained 78900
2023-10-04 09:25:11,909 INFO     Training iteration 377
2023-10-04 09:25:18,897 INFO     Iteration 377 finished in 6.986999273300171s, # of env_steps trained 79110
2023-10-04 09:25:18,909 INFO     Training iteration 378
2023-10-04 09:25:25,892 INFO     Iteration 378 finished in 6.9819982051849365s, # of env_steps trained 79320
2023-10-04 09:25:25,903 INFO     Training iteration 379
2023-10-04 09:25:32,889 INFO     Iteration 379 finished in 6.984997272491455s, # of env_steps trained 79530
2023-10-04 09:25:32,901 INFO     Training iteration 380
2023-10-04 09:25:39,895 INFO     Iteration 380 finished in 6.9929986000061035s, # of env_steps trained 79740
2023-10-04 09:25:39,908 INFO     Training iteration 381
2023-10-04 09:25:46,899 INFO     Iteration 381 finished in 6.988997459411621s, # of env_steps trained 79950
2023-10-04 09:25:46,916 INFO     Training iteration 382
2023-10-04 09:25:53,904 INFO     Iteration 382 finished in 6.987004041671753s, # of env_steps trained 80160
2023-10-04 09:25:53,919 INFO     Training iteration 383
2023-10-04 09:26:00,864 INFO     Iteration 383 finished in 6.943998575210571s, # of env_steps trained 80370
2023-10-04 09:26:00,880 INFO     Training iteration 384
2023-10-04 09:26:07,791 INFO     Iteration 384 finished in 6.9099977016448975s, # of env_steps trained 80580
2023-10-04 09:26:07,803 INFO     Training iteration 385
2023-10-04 09:26:14,743 INFO     Iteration 385 finished in 6.936994552612305s, # of env_steps trained 80790
2023-10-04 09:26:14,757 INFO     Training iteration 386
2023-10-04 09:26:21,690 INFO     Iteration 386 finished in 6.931999683380127s, # of env_steps trained 81000
2023-10-04 09:26:21,707 INFO     Training iteration 387
2023-10-04 09:26:28,665 INFO     Iteration 387 finished in 6.957000017166138s, # of env_steps trained 81210
2023-10-04 09:26:28,677 INFO     Training iteration 388
2023-10-04 09:26:35,534 INFO     Iteration 388 finished in 6.856001138687134s, # of env_steps trained 81430
2023-10-04 09:26:35,547 INFO     Training iteration 389
2023-10-04 09:26:42,488 INFO     Iteration 389 finished in 6.939998149871826s, # of env_steps trained 81630
2023-10-04 09:26:42,503 INFO     Training iteration 390
2023-10-04 09:26:49,410 INFO     Iteration 390 finished in 6.905999422073364s, # of env_steps trained 81840
2023-10-04 09:26:49,424 INFO     Training iteration 391
2023-10-04 09:26:56,315 INFO     Iteration 391 finished in 6.890000104904175s, # of env_steps trained 82050
2023-10-04 09:26:56,330 INFO     Training iteration 392
2023-10-04 09:27:03,277 INFO     Iteration 392 finished in 6.945998430252075s, # of env_steps trained 82260
2023-10-04 09:27:03,295 INFO     Training iteration 393
2023-10-04 09:27:10,236 INFO     Iteration 393 finished in 6.940000057220459s, # of env_steps trained 82470
2023-10-04 09:27:10,250 INFO     Training iteration 394
2023-10-04 09:27:17,225 INFO     Iteration 394 finished in 6.97400164604187s, # of env_steps trained 82680
2023-10-04 09:27:17,240 INFO     Training iteration 395
2023-10-04 09:27:24,226 INFO     Iteration 395 finished in 6.984002590179443s, # of env_steps trained 82890
2023-10-04 09:27:24,239 INFO     Training iteration 396
2023-10-04 09:27:31,231 INFO     Iteration 396 finished in 6.989999771118164s, # of env_steps trained 83100
2023-10-04 09:27:31,245 INFO     Training iteration 397
2023-10-04 09:27:38,237 INFO     Iteration 397 finished in 6.99100661277771s, # of env_steps trained 83310
2023-10-04 09:27:38,250 INFO     Training iteration 398
2023-10-04 09:27:45,225 INFO     Iteration 398 finished in 6.974000692367554s, # of env_steps trained 83530
2023-10-04 09:27:45,241 INFO     Training iteration 399
2023-10-04 09:27:52,213 INFO     Iteration 399 finished in 6.971284866333008s, # of env_steps trained 83740
2023-10-04 09:27:52,226 INFO     Training iteration 400
2023-10-04 09:27:59,229 INFO     Iteration 400 finished in 6.999996662139893s, # of env_steps trained 83950
2023-10-04 09:27:59,245 INFO     Training iteration 401
2023-10-04 09:28:05,671 INFO     Iteration 401 finished in 6.425003528594971s, # of env_steps trained 84140
2023-10-04 09:28:05,685 INFO     Training iteration 402
2023-10-04 09:28:12,630 INFO     Iteration 402 finished in 6.944002866744995s, # of env_steps trained 84350
2023-10-04 09:28:12,646 INFO     Training iteration 403
2023-10-04 09:28:19,525 INFO     Iteration 403 finished in 6.876999378204346s, # of env_steps trained 84560
2023-10-04 09:28:19,537 INFO     Training iteration 404
2023-10-04 09:28:26,469 INFO     Iteration 404 finished in 6.929996728897095s, # of env_steps trained 84770
2023-10-04 09:28:26,482 INFO     Training iteration 405
2023-10-04 09:28:33,445 INFO     Iteration 405 finished in 6.962000608444214s, # of env_steps trained 84980
2023-10-04 09:28:33,460 INFO     Training iteration 406
2023-10-04 09:28:40,431 INFO     Iteration 406 finished in 6.968999862670898s, # of env_steps trained 85190
2023-10-04 09:28:40,449 INFO     Training iteration 407
2023-10-04 09:28:47,425 INFO     Iteration 407 finished in 6.974997282028198s, # of env_steps trained 85400
2023-10-04 09:28:47,440 INFO     Training iteration 408
2023-10-04 09:28:54,358 INFO     Iteration 408 finished in 6.916997909545898s, # of env_steps trained 85610
2023-10-04 09:28:54,372 INFO     Training iteration 409
2023-10-04 09:29:01,353 INFO     Iteration 409 finished in 6.979996919631958s, # of env_steps trained 85820
2023-10-04 09:29:01,366 INFO     Training iteration 410
2023-10-04 09:29:08,347 INFO     Iteration 410 finished in 6.978999137878418s, # of env_steps trained 86030
2023-10-04 09:29:08,362 INFO     Training iteration 411
2023-10-04 09:29:15,336 INFO     Iteration 411 finished in 6.973000764846802s, # of env_steps trained 86240
2023-10-04 09:29:15,354 INFO     Training iteration 412
2023-10-04 09:29:22,325 INFO     Iteration 412 finished in 6.970002889633179s, # of env_steps trained 86450
2023-10-04 09:29:22,340 INFO     Training iteration 413
2023-10-04 09:29:29,326 INFO     Iteration 413 finished in 6.984997749328613s, # of env_steps trained 86660
2023-10-04 09:29:29,342 INFO     Training iteration 414
2023-10-04 09:29:36,334 INFO     Iteration 414 finished in 6.9899985790252686s, # of env_steps trained 86870
2023-10-04 09:29:36,348 INFO     Training iteration 415
2023-10-04 09:29:43,320 INFO     Iteration 415 finished in 6.970998287200928s, # of env_steps trained 87080
2023-10-04 09:29:43,333 INFO     Training iteration 416
2023-10-04 09:29:50,319 INFO     Iteration 416 finished in 6.985000371932983s, # of env_steps trained 87290
2023-10-04 09:29:50,334 INFO     Training iteration 417
2023-10-04 09:29:57,320 INFO     Iteration 417 finished in 6.984997034072876s, # of env_steps trained 87500
2023-10-04 09:29:57,336 INFO     Training iteration 418
2023-10-04 09:30:04,331 INFO     Iteration 418 finished in 6.993002653121948s, # of env_steps trained 87710
2023-10-04 09:30:04,347 INFO     Training iteration 419
2023-10-04 09:30:11,330 INFO     Iteration 419 finished in 6.9821155071258545s, # of env_steps trained 87920
2023-10-04 09:30:11,344 INFO     Training iteration 420
2023-10-04 09:30:18,334 INFO     Iteration 420 finished in 6.988002300262451s, # of env_steps trained 88130
2023-10-04 09:30:18,347 INFO     Training iteration 421
2023-10-04 09:30:25,332 INFO     Iteration 421 finished in 6.984001398086548s, # of env_steps trained 88340
2023-10-04 09:30:25,346 INFO     Training iteration 422
2023-10-04 09:30:32,333 INFO     Iteration 422 finished in 6.9840004444122314s, # of env_steps trained 88550
2023-10-04 09:30:32,346 INFO     Training iteration 423
2023-10-04 09:30:39,277 INFO     Iteration 423 finished in 6.929998874664307s, # of env_steps trained 88760
2023-10-04 09:30:39,292 INFO     Training iteration 424
2023-10-04 09:30:46,260 INFO     Iteration 424 finished in 6.967000246047974s, # of env_steps trained 88970
2023-10-04 09:30:46,273 INFO     Training iteration 425
2023-10-04 09:30:53,246 INFO     Iteration 425 finished in 6.972002267837524s, # of env_steps trained 89180
2023-10-04 09:30:53,261 INFO     Training iteration 426
2023-10-04 09:31:00,249 INFO     Iteration 426 finished in 6.987000942230225s, # of env_steps trained 89390
2023-10-04 09:31:00,262 INFO     Training iteration 427
2023-10-04 09:31:07,239 INFO     Iteration 427 finished in 6.974998950958252s, # of env_steps trained 89600
2023-10-04 09:31:07,254 INFO     Training iteration 428
2023-10-04 09:31:14,229 INFO     Iteration 428 finished in 6.972999811172485s, # of env_steps trained 89810
2023-10-04 09:31:14,240 INFO     Training iteration 429
2023-10-04 09:31:21,241 INFO     Iteration 429 finished in 6.99899959564209s, # of env_steps trained 90030
2023-10-04 09:31:21,253 INFO     Training iteration 430
2023-10-04 09:31:28,192 INFO     Iteration 430 finished in 6.93799614906311s, # of env_steps trained 90240
2023-10-04 09:31:28,205 INFO     Training iteration 431
2023-10-04 09:31:35,164 INFO     Iteration 431 finished in 6.956990480422974s, # of env_steps trained 90450
2023-10-04 09:31:35,174 INFO     Training iteration 432
2023-10-04 09:31:42,150 INFO     Iteration 432 finished in 6.97400426864624s, # of env_steps trained 90660
2023-10-04 09:31:42,162 INFO     Training iteration 433
2023-10-04 09:31:49,146 INFO     Iteration 433 finished in 6.982999086380005s, # of env_steps trained 90870
2023-10-04 09:31:49,160 INFO     Training iteration 434
2023-10-04 09:31:56,143 INFO     Iteration 434 finished in 6.982000112533569s, # of env_steps trained 91080
2023-10-04 09:31:56,156 INFO     Training iteration 435
2023-10-04 09:32:03,103 INFO     Iteration 435 finished in 6.946002721786499s, # of env_steps trained 91290
2023-10-04 09:32:03,114 INFO     Training iteration 436
2023-10-04 09:32:10,234 INFO     Iteration 436 finished in 7.119000673294067s, # of env_steps trained 91500
2023-10-04 09:32:10,249 INFO     Training iteration 437
2023-10-04 09:32:17,150 INFO     Iteration 437 finished in 6.895998477935791s, # of env_steps trained 91710
2023-10-04 09:32:17,161 INFO     Training iteration 438
2023-10-04 09:32:23,968 INFO     Iteration 438 finished in 6.805999517440796s, # of env_steps trained 91920
2023-10-04 09:32:23,981 INFO     Training iteration 439
2023-10-04 09:32:30,908 INFO     Iteration 439 finished in 6.926001071929932s, # of env_steps trained 92130
2023-10-04 09:32:30,918 INFO     Training iteration 440
2023-10-04 09:32:37,876 INFO     Iteration 440 finished in 6.9569993019104s, # of env_steps trained 92340
2023-10-04 09:32:37,891 INFO     Training iteration 441
2023-10-04 09:32:44,814 INFO     Iteration 441 finished in 6.921996831893921s, # of env_steps trained 92550
2023-10-04 09:32:44,826 INFO     Training iteration 442
2023-10-04 09:32:51,774 INFO     Iteration 442 finished in 6.947001695632935s, # of env_steps trained 92760
2023-10-04 09:32:51,787 INFO     Training iteration 443
2023-10-04 09:32:58,775 INFO     Iteration 443 finished in 6.985998153686523s, # of env_steps trained 92970
2023-10-04 09:32:58,791 INFO     Training iteration 444
2023-10-04 09:33:05,708 INFO     Iteration 444 finished in 6.916000604629517s, # of env_steps trained 93180
2023-10-04 09:33:05,722 INFO     Training iteration 445
2023-10-04 09:33:12,671 INFO     Iteration 445 finished in 6.946999549865723s, # of env_steps trained 93390
2023-10-04 09:33:12,687 INFO     Training iteration 446
2023-10-04 09:33:19,595 INFO     Iteration 446 finished in 6.904997825622559s, # of env_steps trained 93600
2023-10-04 09:33:19,607 INFO     Training iteration 447
2023-10-04 09:33:26,521 INFO     Iteration 447 finished in 6.913999080657959s, # of env_steps trained 93810
2023-10-04 09:33:26,533 INFO     Training iteration 448
2023-10-04 09:33:33,473 INFO     Iteration 448 finished in 6.937999963760376s, # of env_steps trained 94020
2023-10-04 09:33:33,487 INFO     Training iteration 449
2023-10-04 09:33:40,455 INFO     Iteration 449 finished in 6.96600079536438s, # of env_steps trained 94230
2023-10-04 09:33:40,468 INFO     Training iteration 450
2023-10-04 09:33:47,441 INFO     Iteration 450 finished in 6.971998691558838s, # of env_steps trained 94440
2023-10-04 09:33:47,454 INFO     Training iteration 451
2023-10-04 09:33:54,438 INFO     Iteration 451 finished in 6.982000827789307s, # of env_steps trained 94650
2023-10-04 09:33:54,454 INFO     Training iteration 452
2023-10-04 09:34:01,425 INFO     Iteration 452 finished in 6.970000267028809s, # of env_steps trained 94860
2023-10-04 09:34:01,438 INFO     Training iteration 453
2023-10-04 09:34:08,433 INFO     Iteration 453 finished in 6.993001937866211s, # of env_steps trained 95070
2023-10-04 09:34:08,447 INFO     Training iteration 454
2023-10-04 09:34:15,433 INFO     Iteration 454 finished in 6.984999418258667s, # of env_steps trained 95280
2023-10-04 09:34:15,447 INFO     Training iteration 455
2023-10-04 09:34:22,436 INFO     Iteration 455 finished in 6.986996412277222s, # of env_steps trained 95490
2023-10-04 09:34:22,449 INFO     Training iteration 456
2023-10-04 09:34:29,436 INFO     Iteration 456 finished in 6.984997749328613s, # of env_steps trained 95700
2023-10-04 09:34:29,449 INFO     Training iteration 457
2023-10-04 09:34:36,432 INFO     Iteration 457 finished in 6.979996919631958s, # of env_steps trained 95910
2023-10-04 09:34:36,445 INFO     Training iteration 458
2023-10-04 09:34:43,378 INFO     Iteration 458 finished in 6.930000305175781s, # of env_steps trained 96120
2023-10-04 09:34:43,391 INFO     Training iteration 459
2023-10-04 09:34:50,314 INFO     Iteration 459 finished in 6.92199969291687s, # of env_steps trained 96330
2023-10-04 09:34:50,327 INFO     Training iteration 460
2023-10-04 09:34:57,271 INFO     Iteration 460 finished in 6.9440014362335205s, # of env_steps trained 96540
2023-10-04 09:34:57,286 INFO     Training iteration 461
2023-10-04 09:35:04,257 INFO     Iteration 461 finished in 6.970001459121704s, # of env_steps trained 96750
2023-10-04 09:35:04,271 INFO     Training iteration 462
2023-10-04 09:35:11,104 INFO     Iteration 462 finished in 6.8309996128082275s, # of env_steps trained 96960
2023-10-04 09:35:11,117 INFO     Training iteration 463
2023-10-04 09:35:18,064 INFO     Iteration 463 finished in 6.94599986076355s, # of env_steps trained 97170
2023-10-04 09:35:18,075 INFO     Training iteration 464
2023-10-04 09:35:25,049 INFO     Iteration 464 finished in 6.973001956939697s, # of env_steps trained 97380
2023-10-04 09:35:25,061 INFO     Training iteration 465
2023-10-04 09:35:31,996 INFO     Iteration 465 finished in 6.934003114700317s, # of env_steps trained 97590
2023-10-04 09:35:32,008 INFO     Training iteration 466
2023-10-04 09:35:38,923 INFO     Iteration 466 finished in 6.9129958152771s, # of env_steps trained 97800
2023-10-04 09:35:38,935 INFO     Training iteration 467
2023-10-04 09:35:45,899 INFO     Iteration 467 finished in 6.962000608444214s, # of env_steps trained 98010
2023-10-04 09:35:45,913 INFO     Training iteration 468
2023-10-04 09:35:52,879 INFO     Iteration 468 finished in 6.964999198913574s, # of env_steps trained 98220
2023-10-04 09:35:52,895 INFO     Training iteration 469
2023-10-04 09:35:59,905 INFO     Iteration 469 finished in 7.009000301361084s, # of env_steps trained 98440
2023-10-04 09:35:59,917 INFO     Training iteration 470
2023-10-04 09:36:06,919 INFO     Iteration 470 finished in 7.001003980636597s, # of env_steps trained 98650
2023-10-04 09:36:06,933 INFO     Training iteration 471
2023-10-04 09:36:13,893 INFO     Iteration 471 finished in 6.958998680114746s, # of env_steps trained 98860
2023-10-04 09:36:13,910 INFO     Training iteration 472
2023-10-04 09:36:20,896 INFO     Iteration 472 finished in 6.984999179840088s, # of env_steps trained 99070
2023-10-04 09:36:20,910 INFO     Training iteration 473
2023-10-04 09:36:27,891 INFO     Iteration 473 finished in 6.980000734329224s, # of env_steps trained 99280
2023-10-04 09:36:27,904 INFO     Training iteration 474
2023-10-04 09:36:34,884 INFO     Iteration 474 finished in 6.977997779846191s, # of env_steps trained 99490
2023-10-04 09:36:34,900 INFO     Training iteration 475
2023-10-04 09:36:41,881 INFO     Iteration 475 finished in 6.979360103607178s, # of env_steps trained 99700
2023-10-04 09:36:41,898 INFO     Training iteration 476
2023-10-04 09:36:48,880 INFO     Iteration 476 finished in 6.981196165084839s, # of env_steps trained 99910
2023-10-04 09:36:48,897 INFO     Training iteration 477
2023-10-04 09:36:55,877 INFO     Iteration 477 finished in 6.97899866104126s, # of env_steps trained 100120
2023-10-04 09:36:55,893 INFO     Training iteration 478
2023-10-04 09:37:02,886 INFO     Iteration 478 finished in 6.991526126861572s, # of env_steps trained 100340
2023-10-04 09:37:02,898 INFO     Training iteration 479
2023-10-04 09:37:09,879 INFO     Iteration 479 finished in 6.979997873306274s, # of env_steps trained 100550
2023-10-04 09:37:09,894 INFO     Training iteration 480
2023-10-04 09:37:16,773 INFO     Iteration 480 finished in 6.87700080871582s, # of env_steps trained 100760
2023-10-04 09:37:16,785 INFO     Training iteration 481
2023-10-04 09:37:23,756 INFO     Iteration 481 finished in 6.969001054763794s, # of env_steps trained 100970
2023-10-04 09:37:23,768 INFO     Training iteration 482
2023-10-04 09:37:30,706 INFO     Iteration 482 finished in 6.936997175216675s, # of env_steps trained 101180
2023-10-04 09:37:30,721 INFO     Training iteration 483
2023-10-04 09:37:37,687 INFO     Iteration 483 finished in 6.9649977684021s, # of env_steps trained 101390
2023-10-04 09:37:37,698 INFO     Training iteration 484
2023-10-04 09:37:44,674 INFO     Iteration 484 finished in 6.974003076553345s, # of env_steps trained 101600
